,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699312.5,19699312.5,False,,15,,,,2024-04-30T16:36:00.000Z,428.7878854536863,381399558.32409734,15.0989,-1.05253381,-7.11336744,-15.97816048,-29.28792141,38.24976068,80.47606397,8446826551.76637,0.3822,9004545594.53,,2024-04-30T16:36:00.000Z,,,,,,2024-04-30 16:39:01.566768
0,1,Bitcoin,BTC,bitcoin,11021,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692296.0,19692296.0,False,,1,,,,2024-04-30T17:08:00.000Z,60378.8259962933,32436711978.83487,27.8288,-0.48760831,-4.08825508,-9.57800776,-14.33710174,-1.82285169,38.93333463,1188997713651.5027,53.574,1267955345922.16,,2024-04-30T17:08:00.000Z,,,,,,2024-04-30 17:09:01.868925
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T17:07:00.000Z,2993.0507860431344,16366299742.436571,10.3707,0.11496299,-5.59012053,-7.44223526,-17.3702999,-11.81210488,27.69569171,365320989648.09814,16.4879,365320989648.1,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
2,825,Tether USDt,USDT,tether,84481,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T17:07:00.000Z,0.9993572692608882,59074984410.7503,23.0141,-0.00603632,-0.08939972,-0.08458596,-0.08414847,-0.06991475,-0.0740768,110572115776.64122,4.9904,113013866259.43,,2024-04-30T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 17:09:01.868925
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147569900.85123533,147569900.85123533,False,,4,,,,2024-04-30T17:07:00.000Z,566.6586730218778,1398697044.4032247,65.3943,0.949433,-4.24912273,-6.88526851,-6.00147975,40.19962581,85.73500465,83621764194.33109,3.7644,83621764194.33,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447442453.3934941,575077707.6338004,True,,5,,,,2024-04-30T17:07:00.000Z,125.65847322803265,3199427905.483954,43.66,-0.79142123,-6.63584123,-20.58840684,-36.07690884,-3.26461063,23.91834186,56224935550.83163,2.5334,72263386728.74,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
5,3408,USDC,USDC,usd-coin,18781,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33311907285.524467,33311907285.524467,False,,6,,,,2024-04-30T17:07:00.000Z,0.9999149325422646,7595659570.257249,28.6471,-0.01762945,-0.01953853,-0.00328771,-0.0003075,0.0037936,-0.04225133,33309073526.25937,1.5008,33309073526.26,,2024-04-30T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 17:09:01.868925
6,52,XRP,XRP,xrp,1308,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T17:08:00.000Z,0.4975953820307476,1237939520.842291,10.7173,0.55864696,-3.61934656,-9.88264516,-20.55054594,-16.08239872,-2.24550644,27485135313.65297,1.2379,49759538203.07,,2024-04-30T17:08:00.000Z,,,,,,2024-04-30 17:09:01.868925
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144100326383.70523,144100326383.70523,True,,8,,,,2024-04-30T17:08:00.000Z,0.13374180104686534,1201686407.470479,24.0843,-0.08676059,-6.04687284,-17.32529871,-37.19621413,2.7272982,67.50630422,19272237181.997864,0.8684,19272237182.0,,2024-04-30T17:08:00.000Z,,,,,,2024-04-30 17:09:01.868925
8,11419,Toncoin,TON,toncoin,306,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472880076.5239496,5105944809.171807,True,,9,3414166606.0,17204671435.40989,,2024-04-30T17:07:00.000Z,5.039200900499315,219147430.94229773,78.1785,-2.38367802,-4.0796786,-11.68868787,-2.69545949,86.98527283,140.91812754,17500540408.945618,0.788,25729881680.28,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
9,2010,Cardano,ADA,cardano,1158,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643130076.28,36841202420.119,False,,10,,,,2024-04-30T17:07:00.000Z,0.43616704928720645,369206028.2775883,22.4944,0.36282108,-4.06171635,-13.90636972,-32.54473234,-35.97600053,-14.1182098,15546358872.731129,0.7001,19627517217.92,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
10,5994,Shiba Inu,SHIB,shiba-inu,803,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T17:07:00.000Z,2.2311950009729267e-05,685481233.8469033,29.2519,0.57108906,-6.24778991,-18.28211022,-26.68534671,54.30566735,145.09390578,13148195875.315575,0.5924,13153655066.82,,2024-04-30T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 17:09:01.868925
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379126250.20169795,437815890.20169795,False,,12,,,,2024-04-30T17:07:00.000Z,32.54895464128805,506153970.19787973,32.697,0.18907143,-6.44392449,-16.74589951,-38.85108444,-21.58693573,-7.58897865,12340163121.13669,0.556,23296872589.29,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87544906309.9299,87544943034.0977,True,,13,71659659264.0,8508575579.46907,,2024-04-30T17:07:00.000Z,0.11873592013775544,448600645.6825611,37.5235,0.24265129,0.32449294,5.05595213,-3.60773359,-15.5111343,5.3180156,10394725004.083118,0.4684,10394729364.56,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T17:08:00.000Z,6.144200312544232,214319369.91925484,29.4686,0.12592004,-6.78596468,-17.00591654,-35.76556374,-26.30240006,-9.80762734,8835073922.436262,0.3981,8835073922.44,,2024-04-30T17:08:00.000Z,,,,,,2024-04-30 17:09:01.868925
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699312.5,19699312.5,False,,15,,,,2024-04-30T17:07:00.000Z,430.14530701535574,386419500.638071,16.2702,-0.53982944,-6.97857891,-15.85323009,-28.89509302,38.34710749,80.71111507,8473566823.303935,0.3818,9033051447.32,,2024-04-30T17:07:00.000Z,,,,,,2024-04-30 17:09:01.868925
0,1,Bitcoin,BTC,bitcoin,11021,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692296.0,19692296.0,False,,1,,,,2024-04-30T17:38:00.000Z,60124.81463531083,32768226715.302734,27.9618,-0.46387004,-4.58763231,-9.93415226,-14.69087375,-2.93846075,38.16277376,1183995646743.6729,53.4,1262621107341.53,,2024-04-30T17:38:00.000Z,,,,,,2024-04-30 17:39:02.351610
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T17:37:00.000Z,2978.9624373830243,16467016970.024351,10.5138,0.24269256,-6.04445143,-7.94781336,-17.75112245,-12.85270292,27.37072558,363601416596.07416,16.3841,363601416596.07,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
2,825,Tether USDt,USDT,tether,84481,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T17:37:00.000Z,0.9991779658670168,59491970063.56518,23.1286,-0.0168095,-0.0938544,-0.11630772,-0.0843302,-0.09822935,-0.07722373,110552277070.06839,4.9816,112993589457.14,,2024-04-30T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 17:39:02.351610
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147569900.85123533,147569900.85123533,False,,4,,,,2024-04-30T17:37:00.000Z,568.6870167035017,1446940156.8991954,69.8342,1.6603806,-4.03540257,-6.98926692,-5.625486,40.04690371,86.51136263,83921086670.32056,3.7885,83921086670.32,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447442453.3934941,575077707.6338004,True,,5,,,,2024-04-30T17:37:00.000Z,124.44714359940657,3223598044.9529223,42.931,-0.2936541,-7.72181766,-21.68619564,-36.79593573,-5.58341754,22.30438992,55682935249.93095,2.5114,71566778062.72,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
5,3408,USDC,USDC,usd-coin,18781,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33311907285.524467,33311907285.524467,False,,6,,,,2024-04-30T17:37:00.000Z,0.9999105381039,7650385393.3025055,28.6454,0.00564601,-0.0214548,-0.00811803,-0.00181163,-0.0109766,-0.02134147,33308927139.135994,1.5023,33308927139.14,,2024-04-30T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 17:39:02.351610
6,52,XRP,XRP,xrp,1308,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T17:38:00.000Z,0.495934865065322,1239036513.4411647,10.0257,0.59142538,-3.67794975,-10.27930567,-20.78775231,-16.51629253,-3.11736906,27393415142.74005,1.2374,49593486506.53,,2024-04-30T17:38:00.000Z,,,,,,2024-04-30 17:39:02.351610
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144100326383.70523,144100326383.70523,True,,8,,,,2024-04-30T17:38:00.000Z,0.13290526713006529,1207633792.6340997,23.7188,-0.37098768,-6.34339265,-17.98596687,-37.62507893,0.83752676,66.31254831,19151692371.55594,0.8638,19151692371.56,,2024-04-30T17:38:00.000Z,,,,,,2024-04-30 17:39:02.351610
8,11419,Toncoin,TON,toncoin,306,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472880076.5239496,5105944809.171807,True,,9,3414166606.0,17245629935.340004,,2024-04-30T17:37:00.000Z,5.051197532373733,228361524.45208877,85.6932,-1.45719857,-3.87540559,-11.63922516,-3.09592077,85.1825312,142.65574855,17542203272.767673,0.7916,25791135820.53,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
9,2010,Cardano,ADA,cardano,1158,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643130076.28,36841202420.119,False,,10,,,,2024-04-30T17:37:00.000Z,0.4343904620762357,369825859.24694246,21.5219,0.12678933,-4.49334591,-14.25345178,-32.76060052,-37.04711813,-14.92560686,15483035743.678644,0.6987,19547570793.43,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
10,5994,Shiba Inu,SHIB,shiba-inu,803,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T17:37:00.000Z,2.2224051056879993e-05,689432567.1886601,29.3458,0.19900908,-6.46166476,-18.40726542,-26.92313441,50.84298403,144.36388425,13096397953.179974,0.5907,13101835637.95,,2024-04-30T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 17:39:02.351610
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379126250.20169795,437815890.20169795,False,,12,,,,2024-04-30T17:37:00.000Z,32.375872205132914,504609039.79172343,30.3268,-0.15829919,-7.46331844,-16.93598784,-39.17603585,-22.80782244,-8.0619361,12274543026.14142,0.5536,23172989057.33,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87544906309.9299,87544943034.0977,True,,13,71659659264.0,8501736282.652673,,2024-04-30T17:37:00.000Z,0.11864047875711474,453064896.2402031,37.0457,0.26578474,0.02680297,4.7858971,-3.6614514,-15.72511369,5.36441339,10386369597.356838,0.4684,10386373954.33,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T17:38:00.000Z,6.128191698544702,214639267.52699828,28.5851,0.17598579,-7.09334725,-17.24836232,-35.83584155,-27.26784733,-10.09340224,8812054281.00419,0.3974,8812054281.0,,2024-04-30T17:38:00.000Z,,,,,,2024-04-30 17:39:02.351610
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699312.5,19699312.5,False,,15,,,,2024-04-30T17:37:00.000Z,429.6435359841942,388473652.0327997,16.0325,0.21442086,-6.87796439,-15.93483836,-29.1159704,36.87487096,80.38006076,8463682278.957637,0.3817,9022514255.67,,2024-04-30T17:37:00.000Z,,,,,,2024-04-30 17:39:02.351610
0,1,Bitcoin,BTC,bitcoin,11021,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692296.0,19692296.0,False,,1,,,,2024-04-30T18:08:00.000Z,60296.025960389736,33268360146.379135,29.3749,-0.13713423,-4.086392,-9.74201095,-14.4473963,-2.74087095,38.37335929,1187367190835.679,53.5471,1266216545168.18,,2024-04-30T18:08:00.000Z,,,,,,2024-04-30 18:09:02.648117
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T18:07:00.000Z,2978.7841782440596,16588445192.321249,10.9159,-0.47665773,-6.09182569,-7.9534836,-17.8702818,-12.91525167,27.26326152,363579658928.15753,16.4073,363579658928.16,,2024-04-30T18:07:00.000Z,,,,,,2024-04-30 18:09:02.648117
2,825,Tether USDt,USDT,tether,84482,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T18:07:00.000Z,0.9992044899838625,60062326700.89457,23.8948,-0.01528775,-0.09989239,-0.11332178,-0.14214564,-0.0892229,-0.06927439,110555211784.01799,4.989,112996588978.01,,2024-04-30T18:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 18:09:02.648117
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147569900.85123533,147569900.85123533,False,,4,,,,2024-04-30T18:07:00.000Z,567.4128286254576,1469774906.0921159,72.9069,0.13308816,-4.12996873,-6.88345045,-6.01649833,39.79792986,85.99023257,83733054861.97775,3.7754,83733054861.98,,2024-04-30T18:07:00.000Z,,,,,,2024-04-30 18:09:02.648117
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447442453.3934941,575077707.6338004,True,,5,,,,2024-04-30T18:07:00.000Z,124.70543910550383,3258440388.6297536,44.2177,-0.75843204,-7.4255054,-21.53246338,-36.59663594,-5.39929856,22.09408515,55798507624.879616,2.5164,71715318050.26,,2024-04-30T18:07:00.000Z,,,,,,2024-04-30 18:09:02.648117
